Row	Column	Wks	Value
FABRICACION UTILES/GARRAS	MATERIAL MECÁNICO	2024.18	92569.06
FABRICACION UTILES/GARRAS	MATERIAL ELÉCTRICO	2024.18	48.56
FABRICACION UTILES/GARRAS	MATERIAL FLUIDOS	2024.18	807.91
ENR. UTILES/GARRAS	MATERIAL MECÁNICO	2024.18	667.84
ENR. UTILES/GARRAS	MATERIAL MECÁNICO	2024.18	8073.64
ENR. UTILES/GARRAS	FABRICACIÓN MECÁNICA	2024.18	2135
ENR. UTILES/GARRAS	INSTALACIÓN E.N.R.	2024.18	52355
ENR. UTILES/GARRAS	MATERIAL ELÉCTRICO	2024.18	105051.64
ENR. UTILES/GARRAS	MATERIAL FLUIDOS	2024.18	92702.5
GRANDES COMPRAS	MATERIAL MECÁNICO	2024.18	308993.9
PROGRAMA STD PLC SIEMENS	DISEÑO ELÉCTRICO	2024.18	9920.06
PROGRAMA STD PLC SIEMENS	DISEÑO ELÉCTRICO	2024.18	3693.28
COSTES EVITABLES PROVEEDORES	METROLOGÍA	2024.18	78.55
GESTION Y COORDINACION	GESTIÓN DE PROYECTOS	2024.1	29940.96
GESTION Y COORDINACION	GESTIÓN MECÁNICA	2024.1	35081.87
GESTION Y COORDINACION	DISEÑO ELÉCTRICO	2024.1	11969.38
GESTION Y COORDINACION	ROBÓTICA	2024.1	166.2
GESTION Y COORDINACION	MONTAJE MECÁNICO	2024.1	3589.1
GESTION Y COORDINACION	INSTALACIÓN E.N.R.	2024.1	3030.12
DISEÑO HARDWARE	DISEÑO ELÉCTRICO	2024.1	15000
DISEÑO HARDWARE	DISEÑO NR	2024.1	4166.2
DISEÑO SOFTWARE	DISEÑO ELÉCTRICO	2024.1	11440.16
DISEÑO SOFTWARE	DISEÑO ELÉCTRICO	2024.1	16200
DISEÑO SOFTWARE	ROBÓTICA	2024.1	19029.95
ROBCAD	ROBCAD	2024.1	31437.63
PUESTA EN MARCHA EN SERRA	DISEÑO ELÉCTRICO	2024.1	114750
PUESTA EN MARCHA EN SERRA	ROBÓTICA	2024.1	115850
DESMONTAJE	MONTAJE MECÁNICO	2024.1	19800
DESMONTAJE	MONTAJE MECÁNICO	2024.1	32940
PUESTA EN MARCHA EN PLANTA	DISEÑO ELÉCTRICO	2024.1	140400
PUESTA EN MARCHA EN PLANTA	ROBÓTICA	2024.1	118800
MATERIAL SERRA UNP	MATERIAL MECÁNICO	2024.1	477996
DISEÑO UTILES/GARRAS	DISEÑO MECÁNICO	2024.1	147831.08
DISEÑO UTILES/GARRAS	DISEÑO MECÁNICO	2024.1	25261.5
DISEÑO ELEMENTOS IMPLANTACION	DISEÑO MECÁNICO	2024.1	4756.35
DISEÑO ELEMENTOS IMPLANTACION	DISEÑO MECÁNICO	2024.1	3694.55
RECEPCION UTILES	MONTAJE MECÁNICO	2024.1	2455.72
RECEPCION UTILES	MATERIAL MECÁNICO	2024.1	264.6
ARMARIOS ELECTRICOS	MATERIAL MECÁNICO	2024.1	7012.29
ARMARIOS ELECTRICOS	MATERIAL MECÁNICO	2024.1	99.9
ARMARIOS ELECTRICOS	FABRICACIÓN ELÉCTRICA	2024.1	79.74
ARMARIOS ELECTRICOS	FABRICACIÓN ELÉCTRICA	2024.1	20693.55
ARMARIOS ELECTRICOS	MATERIAL ELÉCTRICO	2024.1	89968.75
FABRICACION ELEMENTOS IMPLANTA	MATERIAL MECÁNICO	2024.1	848.98
FABRICACION ELEMENTOS IMPLANTA	MATERIAL MECÁNICO	2024.1	27560.77
FABRICACION ELEMENTOS IMPLANTA	FABRICACIÓN MECÁNICA	2024.1	78300
FABRICACION ELEMENTOS IMPLANTA	FABRICACIÓN MECÁNICA	2024.1	268520.05
FABRICACION ELEMENTOS IMPLANTA	MATERIAL ELÉCTRICO	2024.1	32208
MONTAJE EN SERRA	MATERIAL MECÁNICO	2024.1	45.34
MONTAJE EN SERRA	MATERIAL MECÁNICO	2024.1	118000
MONTAJE EN SERRA	MATERIAL MECÁNICO	2024.1	3466.63
MONTAJE EN SERRA	MONTAJE MECÁNICO	2024.1	3022.4
MONTAJE EN SERRA	MONTAJE MECÁNICO	2024.1	89100
MONTAJE EN SERRA	INSTALACIÓN E.N.R.	2024.1	358.83
MONTAJE EN SERRA	INSTALACIÓN E.N.R.	2024.1	109451.95
MONTAJE EN SERRA	MATERIAL ELÉCTRICO	2024.1	97914.08
MONTAJE EN SERRA	MATERIAL FLUIDOS	2024.1	496.52
FABRICACION UTILES/GARRAS	FABRICACIÓN MECÁNICA	2024.1	412.5
FABRICACION UTILES/GARRAS	FABRICACIÓN MECÁNICA	2024.1	343395.8
FABRICACION UTILES/GARRAS	MONTAJE MECÁNICO	2024.1	935.07
FABRICACION UTILES/GARRAS	METROLOGÍA	2024.1	4064.45
FABRICACION UTILES/GARRAS	MATERIAL MECÁNICO	2024.1	93835.23
ENR. UTILES/GARRAS	MATERIAL MECÁNICO	2024.1	534.81
ENR. UTILES/GARRAS	MATERIAL MECÁNICO	2024.1	8040.68
ENR. UTILES/GARRAS	FABRICACIÓN MECÁNICA	2024.1	340
ENR. UTILES/GARRAS	MATERIAL ELÉCTRICO	2024.1	101403.94
ENR. UTILES/GARRAS	MATERIAL FLUIDOS	2024.1	91826.6
GRANDES COMPRAS	MATERIAL MECÁNICO	2024.1	371816.9
PROGRAMA STD PLC SIEMENS	DISEÑO ELÉCTRICO	2024.1	9920.06
PROGRAMA STD PLC SIEMENS	DISEÑO ELÉCTRICO	2024.1	3693.28
COSTES EVITABLES PROVEEDORES	METROLOGÍA	2024.1	78.55
GESTION Y COORDINACION	GESTIÓN DE PROYECTOS	2024.07	27239.52
GESTION Y COORDINACION	GESTIÓN MECÁNICA	2024.07	34370.15
GESTION Y COORDINACION	DISEÑO ELÉCTRICO	2024.07	10167.78
GESTION Y COORDINACION	MONTAJE MECÁNICO	2024.07	2682.38
GESTION Y COORDINACION	INSTALACIÓN E.N.R.	2024.07	2312.46
DISEÑO HARDWARE	DISEÑO ELÉCTRICO	2024.07	15000
DISEÑO HARDWARE	DISEÑO NR	2024.07	2950.12
DISEÑO SOFTWARE	DISEÑO ELÉCTRICO	2024.07	4594.08
DISEÑO SOFTWARE	DISEÑO ELÉCTRICO	2024.07	16200
DISEÑO SOFTWARE	ROBÓTICA	2024.07	12828.59
ROBCAD	ROBCAD	2024.07	28250.83
PUESTA EN MARCHA EN SERRA	DISEÑO ELÉCTRICO	2024.07	114750
PUESTA EN MARCHA EN SERRA	ROBÓTICA	2024.07	115850
DESMONTAJE	MONTAJE MECÁNICO	2024.07	19800
DESMONTAJE	MONTAJE MECÁNICO	2024.07	32940
PUESTA EN MARCHA EN PLANTA	DISEÑO ELÉCTRICO	2024.07	140400
PUESTA EN MARCHA EN PLANTA	ROBÓTICA	2024.07	118800
MATERIAL SERRA UNP	MATERIAL MECÁNICO	2024.07	477996
DISEÑO UTILES/GARRAS	DISEÑO MECÁNICO	2024.07	133532.43
DISEÑO UTILES/GARRAS	DISEÑO MECÁNICO	2024.07	17143.5
DISEÑO ELEMENTOS IMPLANTACION	DISEÑO MECÁNICO	2024.07	1772.55
DISEÑO ELEMENTOS IMPLANTACION	DISEÑO MECÁNICO	2024.07	3694.55
ARMARIOS ELECTRICOS	MATERIAL MECÁNICO	2024.07	7012.29
ARMARIOS ELECTRICOS	MATERIAL MECÁNICO	2024.07	99.9
ARMARIOS ELECTRICOS	FABRICACIÓN ELÉCTRICA	2024.07	79.74
ARMARIOS ELECTRICOS	FABRICACIÓN ELÉCTRICA	2024.07	20693.55
ARMARIOS ELECTRICOS	MATERIAL ELÉCTRICO	2024.07	89339.07
FABRICACION ELEMENTOS IMPLANTA	MATERIAL MECÁNICO	2024.07	845.24
FABRICACION ELEMENTOS IMPLANTA	MATERIAL MECÁNICO	2024.07	23265.13
FABRICACION ELEMENTOS IMPLANTA	FABRICACIÓN MECÁNICA	2024.07	78300
FABRICACION ELEMENTOS IMPLANTA	FABRICACIÓN MECÁNICA	2024.07	149853.05
MONTAJE EN SERRA	MATERIAL MECÁNICO	2024.07	45.34
MONTAJE EN SERRA	MATERIAL MECÁNICO	2024.07	3223.6
MONTAJE EN SERRA	MONTAJE MECÁNICO	2024.07	89100
MONTAJE EN SERRA	INSTALACIÓN E.N.R.	2024.07	159.48
MONTAJE EN SERRA	INSTALACIÓN E.N.R.	2024.07	109451.95
MONTAJE EN SERRA	MATERIAL ELÉCTRICO	2024.07	94029.9
MONTAJE EN SERRA	MATERIAL FLUIDOS	2024.07	496.52
FABRICACION UTILES/GARRAS	FABRICACIÓN MECÁNICA	2024.07	412.5
FABRICACION UTILES/GARRAS	FABRICACIÓN MECÁNICA	2024.07	323635.8
FABRICACION UTILES/GARRAS	METROLOGÍA	2024.07	2572.19
FABRICACION UTILES/GARRAS	MATERIAL MECÁNICO	2024.07	87981.96
ENR. UTILES/GARRAS	MATERIAL MECÁNICO	2024.07	534.81
ENR. UTILES/GARRAS	MATERIAL MECÁNICO	2024.07	8040.68
ENR. UTILES/GARRAS	FABRICACIÓN MECÁNICA	2024.07	340
ENR. UTILES/GARRAS	MATERIAL ELÉCTRICO	2024.07	100728.97
ENR. UTILES/GARRAS	MATERIAL FLUIDOS	2024.07	91611.04
GRANDES COMPRAS	MATERIAL MECÁNICO	2024.07	371816.9
PROGRAMA STD PLC SIEMENS	DISEÑO ELÉCTRICO	2024.07	9920.06
PROGRAMA STD PLC SIEMENS	DISEÑO ELÉCTRICO	2024.07	1711.52
CUADRANTE ESTRUCTURADO	FABRICACIÓN MECÁNICA	2024.21	32354
CUADRANTE ESTRUCTURADO	FABRICACIÓN MECÁNICA	2024.38	32354
CUADRANTE ESTRUCTURADO	FABRICACIÓN MECÁNICA	2024.19	39576
CUADRANTE ESTRUCTURADO	FABRICACIÓN MECÁNICA	2024.2	39576
CUADRANTE ESTRUCTURADO	FABRICACIÓN MECÁNICA	2024.28	32354
CUADRANTE ESTRUCTURADO	FABRICACIÓN MECÁNICA	2024.18	39576
CUADRANTE ESTRUCTURADO	MATERIAL MECÁNICO	2024.21	22941.3
CUADRANTE ESTRUCTURADO	MATERIAL MECÁNICO	2025.1	10403.97
CUADRANTE ESTRUCTURADO	MATERIAL MECÁNICO	2024.14	21148.67
CUADRANTE ESTRUCTURADO	MATERIAL MECÁNICO	2024.41	21364.21
CUADRANTE ESTRUCTURADO	MATERIAL MECÁNICO	2024.17	20981.63
CUADRANTE ESTRUCTURADO	MATERIAL MECÁNICO	2024.49	10225.8
CUADRANTE ESTRUCTURADO	MATERIAL MECÁNICO	2024.06	17229.08
CUADRANTE ESTRUCTURADO	MATERIAL MECÁNICO	2025.03	9358.88
CUADRANTE ESTRUCTURADO	MATERIAL MECÁNICO	2024.38	22359.22
CUADRANTE ESTRUCTURADO	MATERIAL MECÁNICO	2024.19	24262.49
CUADRANTE ESTRUCTURADO	MATERIAL MECÁNICO	2025.12	10403.97
CUADRANTE ESTRUCTURADO	MATERIAL MECÁNICO	2024.44	10490.97
CUADRANTE ESTRUCTURADO	MATERIAL MECÁNICO	2024.39	22359.22
CUADRANTE ESTRUCTURADO	MATERIAL MECÁNICO	2024.2	22590.34
CUADRANTE ESTRUCTURADO	MATERIAL MECÁNICO	2025.11	10403.97
CUADRANTE ESTRUCTURADO	MATERIAL MECÁNICO	2024.45	10490.97
CUADRANTE ESTRUCTURADO	MATERIAL MECÁNICO	2024.47	10225.89
CUADRANTE ESTRUCTURADO	MATERIAL MECÁNICO	2025.08	10403.97
CUADRANTE ESTRUCTURADO	MATERIAL MECÁNICO	2024.43	11549.99
CUADRANTE ESTRUCTURADO	MATERIAL MECÁNICO	2024.11	26028.94
CUADRANTE ESTRUCTURADO	MATERIAL MECÁNICO	2024.48	10225.8
CUADRANTE ESTRUCTURADO	MATERIAL MECÁNICO	2024.28	22359.22
CUADRANTE ESTRUCTURADO	MATERIAL MECÁNICO	2024.12	21480.05
CUADRANTE ESTRUCTURADO	MATERIAL MECÁNICO	2024.09	28119.55
CUADRANTE ESTRUCTURADO	MATERIAL MECÁNICO	2023.51	28119.55
CUADRANTE ESTRUCTURADO	MATERIAL MECÁNICO	2024.08	23403.73
CUADRANTE ESTRUCTURADO	MATERIAL MECÁNICO	2024.05	18431.12
CUADRANTE ESTRUCTURADO	MATERIAL MECÁNICO	2024.18	24408.04
CUADRANTE ESTRUCTURADO	MATERIAL MECÁNICO	2024.1	26113.68
CUADRANTE ESTRUCTURADO	MATERIAL MECÁNICO	2024.07	19784.8
CUADRANTE ESTRUCTURADO	MATERIAL ELÉCTRICO	2024.21	1176.33
CUADRANTE ESTRUCTURADO	MATERIAL ELÉCTRICO	2025.1	1019.35
CUADRANTE ESTRUCTURADO	MATERIAL ELÉCTRICO	2024.14	1033.63
CUADRANTE ESTRUCTURADO	MATERIAL ELÉCTRICO	2024.41	1033.63
CUADRANTE ESTRUCTURADO	MATERIAL ELÉCTRICO	2024.17	1114.58
CUADRANTE ESTRUCTURADO	MATERIAL ELÉCTRICO	2024.49	1015.38
CUADRANTE ESTRUCTURADO	MATERIAL ELÉCTRICO	2024.06	1692.95
CUADRANTE ESTRUCTURADO	MATERIAL ELÉCTRICO	2025.03	1015.38
CUADRANTE ESTRUCTURADO	MATERIAL ELÉCTRICO	2024.38	1033.63
CUADRANTE ESTRUCTURADO	MATERIAL ELÉCTRICO	2024.19	1110.43
CUADRANTE ESTRUCTURADO	MATERIAL ELÉCTRICO	2025.12	1015.74
CUADRANTE ESTRUCTURADO	MATERIAL ELÉCTRICO	2024.44	1075.86
CUADRANTE ESTRUCTURADO	MATERIAL ELÉCTRICO	2024.39	1033.63
CUADRANTE ESTRUCTURADO	MATERIAL ELÉCTRICO	2024.2	1211.83
CUADRANTE ESTRUCTURADO	MATERIAL ELÉCTRICO	2025.11	1015.74
CUADRANTE ESTRUCTURADO	MATERIAL ELÉCTRICO	2024.45	1015.38
CUADRANTE ESTRUCTURADO	MATERIAL ELÉCTRICO	2024.47	1015.74
CUADRANTE ESTRUCTURADO	MATERIAL ELÉCTRICO	2025.08	1015.74
CUADRANTE ESTRUCTURADO	MATERIAL ELÉCTRICO	2024.43	1033.63
CUADRANTE ESTRUCTURADO	MATERIAL ELÉCTRICO	2024.11	962.19
CUADRANTE ESTRUCTURADO	MATERIAL ELÉCTRICO	2024.48	1015.38
CUADRANTE ESTRUCTURADO	MATERIAL ELÉCTRICO	2024.28	1074.93
CUADRANTE ESTRUCTURADO	MATERIAL ELÉCTRICO	2024.12	1033.63
CUADRANTE ESTRUCTURADO	MATERIAL ELÉCTRICO	2024.09	2725.62
CUADRANTE ESTRUCTURADO	MATERIAL ELÉCTRICO	2023.51	2725.62
CUADRANTE ESTRUCTURADO	MATERIAL ELÉCTRICO	2024.08	1016.58
CUADRANTE ESTRUCTURADO	MATERIAL ELÉCTRICO	2024.05	1692.95
CUADRANTE ESTRUCTURADO	MATERIAL ELÉCTRICO	2024.18	1110.43
CUADRANTE ESTRUCTURADO	MATERIAL ELÉCTRICO	2024.1	996.53
CUADRANTE ESTRUCTURADO	MATERIAL ELÉCTRICO	2024.07	1770.82
CUADRANTE ESTRUCTURADO	MATERIAL FLUIDOS	2024.21	425.56
CUADRANTE ESTRUCTURADO	MATERIAL FLUIDOS	2025.1	425.56
CUADRANTE ESTRUCTURADO	MATERIAL FLUIDOS	2024.14	1241.55
CUADRANTE ESTRUCTURADO	MATERIAL FLUIDOS	2024.41	425.56
CUADRANTE ESTRUCTURADO	MATERIAL FLUIDOS	2024.17	1241.55
CUADRANTE ESTRUCTURADO	MATERIAL FLUIDOS	2024.49	425.56
CUADRANTE ESTRUCTURADO	MATERIAL FLUIDOS	2024.06	21.01
CUADRANTE ESTRUCTURADO	MATERIAL FLUIDOS	2025.03	425.56
CUADRANTE ESTRUCTURADO	MATERIAL FLUIDOS	2024.38	425.56
CUADRANTE ESTRUCTURADO	MATERIAL FLUIDOS	2024.19	646.94
CUADRANTE ESTRUCTURADO	MATERIAL FLUIDOS	2025.12	425.56
CUADRANTE ESTRUCTURADO	MATERIAL FLUIDOS	2024.44	425.56
CUADRANTE ESTRUCTURADO	MATERIAL FLUIDOS	2024.39	425.56
CUADRANTE ESTRUCTURADO	MATERIAL FLUIDOS	2024.2	425.56
CUADRANTE ESTRUCTURADO	MATERIAL FLUIDOS	2025.11	425.56
CUADRANTE ESTRUCTURADO	MATERIAL FLUIDOS	2024.45	425.56
CUADRANTE ESTRUCTURADO	MATERIAL FLUIDOS	2024.47	425.56
CUADRANTE ESTRUCTURADO	MATERIAL FLUIDOS	2025.08	425.56
CUADRANTE ESTRUCTURADO	MATERIAL FLUIDOS	2024.43	425.56
CUADRANTE ESTRUCTURADO	MATERIAL FLUIDOS	2024.11	1241.55
CUADRANTE ESTRUCTURADO	MATERIAL FLUIDOS	2024.48	425.56
CUADRANTE ESTRUCTURADO	MATERIAL FLUIDOS	2024.28	425.56
CUADRANTE ESTRUCTURADO	MATERIAL FLUIDOS	2024.12	1241.55
CUADRANTE ESTRUCTURADO	MATERIAL FLUIDOS	2024.09	1353.38
CUADRANTE ESTRUCTURADO	MATERIAL FLUIDOS	2023.51	1353.38
CUADRANTE ESTRUCTURADO	MATERIAL FLUIDOS	2024.08	1241.55
CUADRANTE ESTRUCTURADO	MATERIAL FLUIDOS	2024.05	21.01
CUADRANTE ESTRUCTURADO	MATERIAL FLUIDOS	2024.18	425.56
CUADRANTE ESTRUCTURADO	MATERIAL FLUIDOS	2024.1	1241.55
CUADRANTE ESTRUCTURADO	MATERIAL FLUIDOS	2024.07	1241.55
